"No.","Time","Source","Destination","Protocol","Length","Info"
"174","14.296179","10.42.0.105","10.42.0.21","TCP","54","54768  >  9999 [FIN, ACK] Seq=107 Ack=50 Win=65535 Len=0"
"175","14.298069","10.42.0.21","10.42.0.105","TCP","54","9999  >  54768 [ACK] Seq=50 Ack=108 Win=2420 Len=0"
"176","14.347337","10.42.0.21","3.217.132.36","TCP","58","56464  >  443 [SYN] Seq=0 Win=1452 Len=0 MSS=1452"
"177","14.432904","10.42.0.21","10.42.0.105","TCP","54","9999  >  54768 [FIN, ACK] Seq=50 Ack=108 Win=2178 Len=0"
"178","14.432929","10.42.0.105","10.42.0.21","TCP","54","54768  >  9999 [ACK] Seq=108 Ack=51 Win=65535 Len=0"
"179","14.441119","3.217.132.36","10.42.0.21","TCP","58","443  >  56464 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1360"
"180","14.441746","10.42.0.21","3.217.132.36","TCP","54","56464  >  443 [ACK] Seq=1 Ack=1 Win=2720 Len=0"
"181","14.579906","10.42.0.21","3.217.132.36","TLSv1.2","196","Client Hello"
"182","14.675260","3.217.132.36","10.42.0.21","TLSv1.2","1414","Server Hello"
"183","14.675365","3.217.132.36","10.42.0.21","TCP","1414","[TCP Window Full] 443  >  56464 [ACK] Seq=1361 Ack=143 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"184","14.679476","10.42.0.21","3.217.132.36","TCP","54","56464  >  443 [ACK] Seq=143 Ack=1361 Win=2266 Len=0"
"185","14.679747","10.42.0.21","3.217.132.36","TCP","54","56464  >  443 [ACK] Seq=143 Ack=2721 Win=2266 Len=0"
"186","14.770184","3.217.132.36","10.42.0.21","TCP","1414","443  >  56464 [ACK] Seq=2721 Ack=143 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"187","14.774282","10.42.0.21","3.217.132.36","TCP","54","56464  >  443 [ACK] Seq=143 Ack=4081 Win=2266 Len=0"
"188","14.865114","3.217.132.36","10.42.0.21","TLSv1.2","1180","Certificate"
"189","14.865146","3.217.132.36","10.42.0.21","TLSv1.2","401","Server Key Exchange, Server Hello Done"
"190","14.980183","10.42.0.21","3.217.132.36","TCP","54","56464  >  443 [ACK] Seq=143 Ack=5207 Win=2266 Len=0"
"191","15.204889","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"192","15.204921","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"193","15.232509","10.42.0.21","3.217.132.36","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"194","15.233285","10.42.0.21","3.217.132.36","TCP","54","[TCP Dup ACK 193#1] 56464  >  443 [ACK] Seq=269 Ack=5554 Win=2266 Len=0"
"195","15.323621","3.217.132.36","10.42.0.21","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"196","15.328213","10.42.0.21","3.217.132.36","TCP","54","56464  >  443 [ACK] Seq=269 Ack=5605 Win=2266 Len=0"
"197","15.384295","10.42.0.21","3.217.132.36","TLSv1.2","600","Application Data"
"198","15.481428","3.217.132.36","10.42.0.21","TLSv1.2","1279","Application Data"
"199","15.481442","3.217.132.36","10.42.0.21","TLSv1.2","88","Application Data"
"200","15.493165","10.42.0.21","3.217.132.36","TCP","54","56464  >  443 [ACK] Seq=815 Ack=6830 Win=2266 Len=0"
"201","15.493379","10.42.0.21","3.217.132.36","TCP","54","56464  >  443 [ACK] Seq=815 Ack=6864 Win=2266 Len=0"
"202","15.535460","10.42.0.21","3.217.132.36","TCP","54","56464  >  443 [FIN, ACK] Seq=815 Ack=6864 Win=2266 Len=0"
"203","15.626073","3.217.132.36","10.42.0.21","TCP","54","443  >  56464 [ACK] Seq=6864 Ack=816 Win=65535 Len=0"
"204","15.626082","3.217.132.36","10.42.0.21","TCP","54","443  >  56464 [FIN, ACK] Seq=6864 Ack=816 Win=65535 Len=0"
"205","15.629910","10.42.0.21","3.217.132.36","TCP","54","56464  >  443 [ACK] Seq=816 Ack=6865 Win=2265 Len=0"
"206","15.844021","10.42.0.230","54.225.9.71","TCP","58","56732  >  8883 [SYN] Seq=0 Win=5744 Len=0 MSS=1436"
"207","15.933641","54.225.9.71","10.42.0.230","TCP","58","[TCP Port numbers reused] 8883  >  56732 [SYN, ACK] Seq=0 Ack=1 Win=8961 Len=0 MSS=1360"
"208","16.208384","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"209","16.208420","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"210","16.966180","54.225.9.71","10.42.0.230","TCP","58","[TCP Retransmission] 8883  >  56732 [SYN, ACK] Seq=0 Ack=1 Win=8961 Len=0 MSS=1360"
"211","17.211466","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"212","17.211501","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"213","18.228872","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"214","18.228906","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"215","18.440155","Raspberr_1c:40:40","Tp-LinkT_5d:4d:08","ARP","42","Who has 10.42.0.21? Tell 10.42.0.1"
"216","18.444028","Tp-LinkT_5d:4d:08","Raspberr_1c:40:40","ARP","42","10.42.0.21 is at 74:da:88:5d:4d:08"
"217","18.685523","10.42.0.105","10.42.0.21","TCP","74","54462  >  9999 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=347547897 TSecr=0 WS=1024"
"218","18.685547","10.42.0.21","10.42.0.105","TCP","58","9999  >  54462 [SYN, ACK] Seq=0 Ack=1 Win=1452 Len=0 MSS=1452"
"219","18.685567","10.42.0.105","10.42.0.21","TCP","54","54462  >  9999 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"220","18.686080","10.42.0.105","10.42.0.21","TPLINK-SMARTHOME/JSON","160","TCP Cmd: {""context"":{""source"":""46a4d58b-6279-432c-ae23-e115c2db8354""},""system"":{""set_relay_state"":{""state"":0}}}"
"221","18.686227","10.42.0.21","10.42.0.105","TCP","54","[TCP Window Update] 9999  >  54462 [ACK] Seq=1 Ack=1 Win=2904 Len=0"
"222","18.686888","10.42.0.21","10.42.0.105","TCP","54","9999  >  54462 [ACK] Seq=1 Ack=107 Win=2420 Len=0"
"223","18.719929","10.42.0.21","10.42.0.105","TCP","54","[TCP Window Update] 9999  >  54462 [ACK] Seq=1 Ack=107 Win=2904 Len=0"
"224","18.719949","10.42.0.21","10.42.0.105","TPLINK-SMARTHOME/JSON","103","TCP Rsp: {""system"":{""set_relay_state"":{""err_code"":0}}}"
"225","18.722443","10.42.0.105","10.42.0.21","TCP","54","54462  >  9999 [ACK] Seq=107 Ack=50 Win=65535 Len=0"
"226","18.723005","10.42.0.21","10.42.0.105","TCP","54","[TCP Dup ACK 222#1] 9999  >  54462 [ACK] Seq=50 Ack=107 Win=2904 Len=0"
"227","18.724181","10.42.0.105","10.42.0.21","TCP","54","54462  >  9999 [FIN, ACK] Seq=107 Ack=50 Win=65535 Len=0"
"228","18.724717","10.42.0.21","10.42.0.105","TCP","54","9999  >  54462 [ACK] Seq=50 Ack=108 Win=2420 Len=0"
"229","18.739932","10.42.0.21","3.217.132.36","TCP","58","56465  >  443 [SYN] Seq=0 Win=1452 Len=0 MSS=1452"
"230","18.832473","3.217.132.36","10.42.0.21","TCP","58","443  >  56465 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1360"
"231","18.836109","10.42.0.21","3.217.132.36","TCP","54","56465  >  443 [ACK] Seq=1 Ack=1 Win=2040 Len=0"
"232","18.861720","10.42.0.21","10.42.0.105","TCP","54","9999  >  54462 [FIN, ACK] Seq=50 Ack=108 Win=2178 Len=0"
"233","18.862841","10.42.0.21","3.217.132.36","TLSv1.2","196","Client Hello"
"234","18.863803","10.42.0.105","10.42.0.21","TCP","54","54462  >  9999 [ACK] Seq=108 Ack=51 Win=65535 Len=0"
"235","18.865459","10.42.0.230","54.225.9.71","TCP","58","[TCP Retransmission] 56732  >  8883 [SYN] Seq=0 Win=5744 Len=0 MSS=1436"
"236","18.954858","54.225.9.71","10.42.0.230","TCP","58","[TCP Retransmission] 8883  >  56732 [SYN, ACK] Seq=0 Ack=1 Win=8961 Len=0 MSS=1360"
"237","18.956350","3.217.132.36","10.42.0.21","TLSv1.2","1414","Server Hello"
"238","19.016121","10.42.0.21","3.217.132.36","TCP","54","56465  >  443 [ACK] Seq=143 Ack=1361 Win=2266 Len=0"
"239","19.115817","3.217.132.36","10.42.0.21","TCP","1414","443  >  56465 [ACK] Seq=1361 Ack=143 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"240","19.120969","10.42.0.21","3.217.132.36","TCP","54","56465  >  443 [ACK] Seq=143 Ack=2721 Win=2266 Len=0"
"241","19.211471","3.217.132.36","10.42.0.21","TCP","1414","443  >  56465 [ACK] Seq=2721 Ack=143 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"242","19.215378","10.42.0.21","3.217.132.36","TCP","54","56465  >  443 [ACK] Seq=143 Ack=4081 Win=2266 Len=0"
"243","19.231316","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"244","19.231343","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"245","19.306340","3.217.132.36","10.42.0.21","TLSv1.2","1180","Certificate"
"246","19.306349","3.217.132.36","10.42.0.21","TLSv1.2","401","Server Key Exchange, Server Hello Done"
"247","19.421623","10.42.0.21","3.217.132.36","TCP","54","56465  >  443 [ACK] Seq=143 Ack=5207 Win=2266 Len=0"
"248","19.669240","10.42.0.21","3.217.132.36","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"249","19.689176","10.42.0.21","3.217.132.36","TCP","54","[TCP Dup ACK 248#1] 56465  >  443 [ACK] Seq=269 Ack=5554 Win=2266 Len=0"
"250","19.759764","3.217.132.36","10.42.0.21","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"251","19.765545","10.42.0.21","3.217.132.36","TCP","54","56465  >  443 [ACK] Seq=269 Ack=5605 Win=2266 Len=0"
"252","19.841027","10.42.0.21","3.217.132.36","TLSv1.2","601","Application Data"
"253","19.937606","3.217.132.36","10.42.0.21","TLSv1.2","1280","Application Data"
"254","19.937619","3.217.132.36","10.42.0.21","TLSv1.2","88","Application Data"
"255","19.948602","10.42.0.21","3.217.132.36","TCP","54","56465  >  443 [ACK] Seq=816 Ack=6831 Win=2266 Len=0"
"256","19.949122","10.42.0.21","3.217.132.36","TCP","54","56465  >  443 [ACK] Seq=816 Ack=6865 Win=2266 Len=0"
"257","19.991407","10.42.0.21","3.217.132.36","TCP","54","56465  >  443 [FIN, ACK] Seq=816 Ack=6865 Win=2266 Len=0"
"258","20.081084","3.217.132.36","10.42.0.21","TCP","54","443  >  56465 [ACK] Seq=6865 Ack=817 Win=65535 Len=0"
"259","20.081106","3.217.132.36","10.42.0.21","TCP","54","443  >  56465 [FIN, ACK] Seq=6865 Ack=817 Win=65535 Len=0"
"260","20.085367","10.42.0.21","3.217.132.36","TCP","54","56465  >  443 [ACK] Seq=817 Ack=6866 Win=2265 Len=0"
"261","20.245115","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"262","20.245146","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"263","20.991241","54.225.9.71","10.42.0.230","TCP","58","[TCP Retransmission] 8883  >  56732 [SYN, ACK] Seq=0 Ack=1 Win=8961 Len=0 MSS=1360"
"264","21.000155","Raspberr_1c:40:40","WiZConne_2e:2f:aa","ARP","42","Who has 10.42.0.230? Tell 10.42.0.1"
"265","21.256843","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"266","21.256875","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"267","21.541377","10.42.0.105","10.42.0.21","TCP","74","54478  >  9999 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=347550751 TSecr=0 WS=1024"
"268","21.541405","10.42.0.21","10.42.0.105","TCP","58","9999  >  54478 [SYN, ACK] Seq=0 Ack=1 Win=1452 Len=0 MSS=1452"
"269","21.545450","10.42.0.105","10.42.0.21","TCP","54","54478  >  9999 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"270","21.546026","10.42.0.105","10.42.0.21","TPLINK-SMARTHOME/JSON","160","TCP Cmd: {""context"":{""source"":""46a4d58b-6279-432c-ae23-e115c2db8354""},""system"":{""set_relay_state"":{""state"":1}}}"
"271","21.546624","10.42.0.21","10.42.0.105","TCP","54","[TCP Window Update] 9999  >  54478 [ACK] Seq=1 Ack=1 Win=2904 Len=0"
"272","21.547103","10.42.0.21","10.42.0.105","TCP","54","9999  >  54478 [ACK] Seq=1 Ack=107 Win=2420 Len=0"
"273","21.579409","10.42.0.21","10.42.0.105","TCP","54","[TCP Window Update] 9999  >  54478 [ACK] Seq=1 Ack=107 Win=2904 Len=0"
"274","21.579445","10.42.0.21","10.42.0.105","TPLINK-SMARTHOME/JSON","103","TCP Rsp: {""system"":{""set_relay_state"":{""err_code"":0}}}"
"275","21.579914","10.42.0.105","10.42.0.21","TCP","54","54478  >  9999 [ACK] Seq=107 Ack=50 Win=65535 Len=0"
"276","21.580481","10.42.0.21","10.42.0.105","TCP","54","[TCP Dup ACK 272#1] 9999  >  54478 [ACK] Seq=50 Ack=107 Win=2904 Len=0"
"277","21.582295","10.42.0.105","10.42.0.21","TCP","54","54478  >  9999 [FIN, ACK] Seq=107 Ack=50 Win=65535 Len=0"
"278","21.583436","10.42.0.21","10.42.0.105","TCP","54","9999  >  54478 [ACK] Seq=50 Ack=108 Win=2420 Len=0"
"279","21.594850","10.42.0.21","3.217.132.36","TCP","58","56466  >  443 [SYN] Seq=0 Win=1452 Len=0 MSS=1452"
"280","21.689873","3.217.132.36","10.42.0.21","TCP","58","443  >  56466 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1360"
"281","21.692771","10.42.0.21","3.217.132.36","TCP","54","56466  >  443 [ACK] Seq=1 Ack=1 Win=2040 Len=0"
"282","21.721093","10.42.0.21","10.42.0.105","TCP","54","9999  >  54478 [FIN, ACK] Seq=50 Ack=108 Win=2178 Len=0"
"283","21.722092","10.42.0.21","3.217.132.36","TLSv1.2","196","Client Hello"
"284","21.724049","10.42.0.105","10.42.0.21","TCP","54","54478  >  9999 [ACK] Seq=108 Ack=51 Win=65535 Len=0"
"285","21.817722","3.217.132.36","10.42.0.21","TLSv1.2","1414","Server Hello"
"286","21.821885","10.42.0.21","3.217.132.36","TCP","54","56466  >  443 [ACK] Seq=143 Ack=1361 Win=2266 Len=0"
"287","21.904376","10.42.0.230","54.225.9.71","TCP","58","[TCP Retransmission] 56732  >  8883 [SYN] Seq=0 Win=5744 Len=0 MSS=1436"
"288","21.912686","3.217.132.36","10.42.0.21","TCP","1414","443  >  56466 [ACK] Seq=1361 Ack=143 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"289","21.913555","10.42.0.21","3.217.132.36","TCP","54","56466  >  443 [ACK] Seq=143 Ack=2721 Win=2266 Len=0"
"290","21.994885","54.225.9.71","10.42.0.230","TCP","58","[TCP Retransmission] 8883  >  56732 [SYN, ACK] Seq=0 Ack=1 Win=8961 Len=0 MSS=1360"
"291","22.003918","3.217.132.36","10.42.0.21","TCP","1414","443  >  56466 [ACK] Seq=2721 Ack=143 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"292","22.024154","Raspberr_1c:40:40","WiZConne_2e:2f:aa","ARP","42","Who has 10.42.0.230? Tell 10.42.0.1"
"293","22.029351","10.42.0.21","3.217.132.36","TCP","54","56466  >  443 [ACK] Seq=143 Ack=4081 Win=2266 Len=0"
"294","22.120104","3.217.132.36","10.42.0.21","TLSv1.2","1180","Certificate"
"295","22.120119","3.217.132.36","10.42.0.21","TLSv1.2","401","Server Key Exchange, Server Hello Done"
"296","22.234400","10.42.0.21","3.217.132.36","TCP","54","56466  >  443 [ACK] Seq=143 Ack=5207 Win=2266 Len=0"
"297","22.280806","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"298","22.280834","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"299","22.478640","10.42.0.21","3.217.132.36","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"300","22.478697","10.42.0.21","3.217.132.36","TCP","54","[TCP Dup ACK 299#1] 56466  >  443 [ACK] Seq=269 Ack=5554 Win=2266 Len=0"
"301","22.571138","3.217.132.36","10.42.0.21","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"302","22.576937","10.42.0.21","3.217.132.36","TCP","54","56466  >  443 [ACK] Seq=269 Ack=5605 Win=2266 Len=0"
"303","22.628205","10.42.0.21","3.217.132.36","TLSv1.2","600","Application Data"
"304","22.728883","3.217.132.36","10.42.0.21","TLSv1.2","1279","Application Data"
"305","22.728896","3.217.132.36","10.42.0.21","TLSv1.2","88","Application Data"
"306","22.739871","10.42.0.21","3.217.132.36","TCP","54","56466  >  443 [ACK] Seq=815 Ack=6830 Win=2266 Len=0"
"307","22.740389","10.42.0.21","3.217.132.36","TCP","54","56466  >  443 [ACK] Seq=815 Ack=6864 Win=2266 Len=0"
"308","22.778745","10.42.0.21","3.217.132.36","TCP","54","56466  >  443 [FIN, ACK] Seq=815 Ack=6864 Win=2266 Len=0"
"309","22.868563","3.217.132.36","10.42.0.21","TCP","54","443  >  56466 [ACK] Seq=6864 Ack=816 Win=65535 Len=0"
"310","22.868572","3.217.132.36","10.42.0.21","TCP","54","443  >  56466 [FIN, ACK] Seq=6864 Ack=816 Win=65535 Len=0"
"311","22.872330","10.42.0.21","3.217.132.36","TCP","54","56466  >  443 [ACK] Seq=816 Ack=6865 Win=2265 Len=0"
"312","23.048154","Raspberr_1c:40:40","WiZConne_2e:2f:aa","ARP","42","Who has 10.42.0.230? Tell 10.42.0.1"
"313","23.294901","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"314","23.294936","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"315","24.297965","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"316","24.297999","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"317","24.941976","10.42.0.230","54.225.9.71","TCP","58","[TCP Retransmission] 56732  >  8883 [SYN] Seq=0 Win=5744 Len=0 MSS=1436"
"318","25.032310","Raspberr_1c:40:40","Broadcast","ARP","42","Who has 10.42.0.230? Tell 10.42.0.1"
"319","25.288182","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"320","25.288212","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"321","25.355509","10.42.0.105","10.42.0.21","TCP","74","54480  >  9999 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=347554564 TSecr=0 WS=1024"
"322","25.355542","10.42.0.21","10.42.0.105","TCP","58","9999  >  54480 [SYN, ACK] Seq=0 Ack=1 Win=1452 Len=0 MSS=1452"
"323","25.355562","10.42.0.105","10.42.0.21","TCP","54","54480  >  9999 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"324","25.355837","10.42.0.105","10.42.0.21","TPLINK-SMARTHOME/JSON","160","TCP Cmd: {""context"":{""source"":""46a4d58b-6279-432c-ae23-e115c2db8354""},""system"":{""set_relay_state"":{""state"":0}}}"
"325","25.357406","10.42.0.21","10.42.0.105","TCP","54","[TCP Window Update] 9999  >  54480 [ACK] Seq=1 Ack=1 Win=2904 Len=0"
"326","25.357813","10.42.0.21","10.42.0.105","TCP","54","9999  >  54480 [ACK] Seq=1 Ack=107 Win=2420 Len=0"
"327","25.380006","10.42.0.21","10.42.0.105","TCP","54","[TCP Window Update] 9999  >  54480 [ACK] Seq=1 Ack=107 Win=2904 Len=0"
"328","25.381423","10.42.0.21","10.42.0.105","TPLINK-SMARTHOME/JSON","103","TCP Rsp: {""system"":{""set_relay_state"":{""err_code"":0}}}"
"329","25.382677","10.42.0.105","10.42.0.21","TCP","54","54480  >  9999 [ACK] Seq=107 Ack=50 Win=65535 Len=0"
"330","25.383477","10.42.0.21","10.42.0.105","TCP","54","[TCP Dup ACK 326#1] 9999  >  54480 [ACK] Seq=50 Ack=107 Win=2904 Len=0"
"331","25.383966","10.42.0.105","10.42.0.21","TCP","54","54480  >  9999 [FIN, ACK] Seq=107 Ack=50 Win=65535 Len=0"
"332","25.387183","10.42.0.21","10.42.0.105","TCP","54","9999  >  54480 [ACK] Seq=50 Ack=108 Win=2420 Len=0"
"333","25.397028","10.42.0.21","3.217.132.36","TCP","58","56467  >  443 [SYN] Seq=0 Win=1452 Len=0 MSS=1452"
"334","25.489822","3.217.132.36","10.42.0.21","TCP","58","443  >  56467 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1360"
"335","25.493466","10.42.0.21","3.217.132.36","TCP","54","56467  >  443 [ACK] Seq=1 Ack=1 Win=2040 Len=0"
"336","25.527356","10.42.0.21","10.42.0.105","TCP","54","9999  >  54480 [FIN, ACK] Seq=50 Ack=108 Win=2904 Len=0"
"337","25.527400","10.42.0.21","3.217.132.36","TLSv1.2","196","Client Hello"
"338","25.527414","10.42.0.105","10.42.0.21","TCP","54","54480  >  9999 [ACK] Seq=108 Ack=51 Win=65535 Len=0"
"339","25.623894","3.217.132.36","10.42.0.21","TLSv1.2","1414","Server Hello"
"340","25.627625","3.217.132.36","10.42.0.21","TCP","1414","[TCP Window Full] 443  >  56467 [ACK] Seq=1361 Ack=143 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"341","25.628416","10.42.0.21","3.217.132.36","TCP","54","56467  >  443 [ACK] Seq=143 Ack=1361 Win=2266 Len=0"
"342","25.628630","10.42.0.21","3.217.132.36","TCP","54","56467  >  443 [ACK] Seq=143 Ack=2721 Win=2266 Len=0"
"343","25.718864","3.217.132.36","10.42.0.21","TCP","1414","443  >  56467 [ACK] Seq=2721 Ack=143 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"344","25.722115","10.42.0.21","3.217.132.36","TCP","54","56467  >  443 [ACK] Seq=143 Ack=4081 Win=2266 Len=0"
"345","25.812519","3.217.132.36","10.42.0.21","TLSv1.2","1180","Certificate"
"346","25.812527","3.217.132.36","10.42.0.21","TLSv1.2","401","Server Key Exchange, Server Hello Done"
"347","25.927751","10.42.0.21","3.217.132.36","TCP","54","56467  >  443 [ACK] Seq=143 Ack=5207 Win=2266 Len=0"
"348","26.056155","Raspberr_1c:40:40","Broadcast","ARP","42","Who has 10.42.0.230? Tell 10.42.0.1"
"349","26.177618","10.42.0.21","3.217.132.36","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"350","26.177709","10.42.0.21","3.217.132.36","TCP","54","[TCP Dup ACK 349#1] 56467  >  443 [ACK] Seq=269 Ack=5554 Win=2266 Len=0"
"351","26.253477","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"352","26.253514","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"353","26.269870","3.217.132.36","10.42.0.21","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"354","26.271472","10.42.0.21","3.217.132.36","TCP","54","56467  >  443 [ACK] Seq=269 Ack=5605 Win=2266 Len=0"
"355","26.327047","10.42.0.21","3.217.132.36","TLSv1.2","601","Application Data"
"356","26.428853","3.217.132.36","10.42.0.21","TLSv1.2","1280","Application Data"
"357","26.429780","3.217.132.36","10.42.0.21","TLSv1.2","88","Application Data"
"358","26.439838","10.42.0.21","3.217.132.36","TCP","54","56467  >  443 [ACK] Seq=816 Ack=6831 Win=2266 Len=0"
"359","26.440361","10.42.0.21","3.217.132.36","TCP","54","56467  >  443 [ACK] Seq=816 Ack=6865 Win=2266 Len=0"
"360","26.479470","10.42.0.21","3.217.132.36","TCP","54","56467  >  443 [FIN, ACK] Seq=816 Ack=6865 Win=2266 Len=0"
